singer,singer_number,lyrics_words
 U2, 0,  Stay safe tonight You're packing a suitcase for a place none of us has been  
 U2, 0,  A place that has to be believed to be seen  
 U2, 0,  You could have flown away  
 U2, 0,  A singing bird in an open cage  
 U2, 0,  Who will only fly only fly for freedom Oh oh  
 U2, 0,  Walk on walk on  
 U2, 0,  What you got they can't deny it  
 U2, 0,  Can't sell it or buy it  
 U2, 0,  Walk on walk on  
 U2, 0,  You stay safe tonight And I know it aches  
 U2, 0,  How your heart it breaks  
 U2, 0,  You can only take so much Walk on  
 U2, 0,  Walk on  Home  
 U2, 0,  Hard to know what it is if you never had one  
 U2, 0,  Home  
 U2, 0,  I can't say where it is but I know I'm going  
 U2, 0,  Home  
 U2, 0,  That's where the heart is And I know it aches  
 U2, 0,  And your heart it breaks  
 U2, 0,  And you can only take so much Walk on  
 U2, 0,  Hooo  Leave it behind  
 U2, 0,  You got to leave it behind  
 U2, 0,  All that you fashion  
 U2, 0,  All that you make  
 U2, 0,  All that you build  
 U2, 0,  All that you break  
 U2, 0,  All that you measure  
 U2, 0,  All that you steal All this you can leave behind All that you reason it's only time  
 U2, 0,  And I'll never fill up all I find  
 U2, 0,  All that you sense  
 U2, 0,  All that you scheme  
 U2, 0,  All you dress-up  
 U2, 0,  All that you've seen  
 U2, 0,  All you create  
 U2, 0,  All that you wreck  
 U2, 0,  All that you hate Haven't seen you in quite a while  
 U2, 0,  I was down the hold just passing time  
 U2, 0,  Last time we met was a low-lit room  
 U2, 0,  We were as close together as a bride and groom  
 U2, 0,  We ate the food we drank the wine  
 U2, 0,  Everybody having a good time  
 U2, 0,  Except you  
 U2, 0,  You were talking about the end of the world I took the money  
 U2, 0,  I spiked your drink  
 U2, 0,  You miss too much these days if you stop to think  
 U2, 0,  You lead me on with those innocent eyes  
 U2, 0,  You know I love the element of surprise  
 U2, 0,  In the garden I was playing the tart  
 U2, 0,  I kissed your lips and broke your heart  
 U2, 0,  You you were acting Like it was the end of the world Love love love  
 U2, 0,  Love love  
 U2, 0,  Love love love  
 U2, 0,  Love love love Love love  
 U2, 0,  Love love love Love love love  
 U2, 0,  In my dream I was drowning sorrows  
 U2, 0,  When my sorrows they learned to swim  
 U2, 0,  Love love love  
 U2, 0,  Surrounding me going down on me  
 U2, 0,  Spilling over the brim  
 U2, 0,  Waves of regret and waves of joy  
 U2, 0,  I reached out for the one I tried to destroy  
 U2, 0,  You you said you'd wait  
 U2, 0,  Till the end of the world Somebody stepped inside your soul  
 U2, 0,  Somebody stepped inside your soul  
 U2, 0,  Little by little they robbed and stole  
 U2, 0,  Till someone else was in control You think it's easier  
 U2, 0,  To put your finger on the trouble  
 U2, 0,  When the trouble is you  
 U2, 0,  And you think it's easier  
 U2, 0,  To know your own tricks  
 U2, 0,  Well it's the hardest thing you'll ever do I have a will for survival  
 U2, 0,  So you can hurt me  
 U2, 0,  And then hurt me some more  
 U2, 0,  I can live with denial  
 U2, 0,  But you're not my troubles anymore Somebody stepped inside your soul  
 U2, 0,  Somebody stepped inside your soul  
 U2, 0,  Little by little they robbed and stole  
 U2, 0,  Till someone else was in control Somebody stepped inside your soul  
 U2, 0,  Somebody stepped inside your soul  
 U2, 0,  Little by little they robbed and stole  
 U2, 0,  Till someone else was in control You think it's easier  
 U2, 0,  To give up on the trouble  
 U2, 0,  If the trouble is destroying you  
 U2, 0,  You think it's easier  
 U2, 0,  But before you throw me a rope  
 U2, 0,  It was the one thing I could hold on to I have a will for survival  
 U2, 0,  So you can hurt me  
 U2, 0,  And then hurt me some more  
 U2, 0,  I can live with denial  
 U2, 0,  But you're not my troubles anymore Somebody stepped inside your soul  
 U2, 0,  Somebody stepped inside your soul  
 U2, 0,  Little by little they robbed and stole  
 U2, 0,  Till someone else was in control Somebody stepped inside your soul  
 U2, 0,  Somebody stepped inside your soul  
 U2, 0,  Little by little they robbed and stole  
 U2, 0,  Till someone else was in control Got knows it's not easy  
 U2, 0,  Taking on the shape of someone else's pain  
 U2, 0,  Got now you can see me  
 U2, 0,  I'm naked and I'm not afraid  
 U2, 0,  My body's sacred and I'm not ashamed Somebody stepped inside your soul  
 U2, 0,  Somebody stepped inside your soul  
 U2, 0,  Little by little they robbed and stole  
 U2, 0,  Till someone else was in control Somebody stepped inside your soul  
 U2, 0,  Somebody stepped inside your soul  
 U2, 0,  Little by little they robbed and stole  
 U2, 0,  Till someone else was in control The more you see the less you know  
 U2, 0,  The less you find out as you go  
 U2, 0,  I knew much more then than I do now Neon heart dayglo eyes  
 U2, 0,  A city lit by fireflies  
 U2, 0,  They're advertising in the skies  
 U2, 0,  For people like us And I miss you when you're not around  
 U2, 0,  I'm getting ready to leave the ground Ooh ooh ooh  
 U2, 0,  Ooh ooh ooh Oh you look so beautiful tonight  
 U2, 0,  In the city of blinding lights Don't look before you laugh  
 U2, 0,  Look ugly in a photograph  
 U2, 0,  Flash bulbs purple irises  
 U2, 0,  The camera can't see I've seen you walk unafraid  
 U2, 0,  I've seen you in the clothes you made  
 U2, 0,  Can you see the beauty inside of me  
 U2, 0,  What happened to the beauty I had inside of me And I miss you when you're not around  
 U2, 0,  I'm getting ready to leave the ground Ooh ooh ooh  
 U2, 0,  Ooh ooh ooh Oh you look so beautiful tonight  
 U2, 0,  In the city of blinding lights Time time  
 U2, 0,  Won't leave me as I am  
 U2, 0,  But time won't take the boy out of this man Oh you look so beautiful tonight  
 U2, 0,  Oh you look so beautiful tonight  
 U2, 0,  Oh you look so beautiful tonight  
 U2, 0,  In the city of blinding lights The more you know the less you feel  
 U2, 0,  Some pray for others steal  
 U2, 0,  Blessings are not just for the ones who kneel luckily Oooh Ooh Oooh yeah yeah yeah yeah  
 U2, 0,  My love she throws me like a rubber ball  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  She won't catch me or break my fall  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  Baby's got blue skies up ahead  
 U2, 0,  But in this I'm a rain cloud  
 U2, 0,  You know she like a dry kind of love Oh oh oh the sweetest thing  
 U2, 0,  I'm losing you  
 U2, 0,  Yeah hey hey I'm losing you  
 U2, 0,  Ain't love the sweetest thing  
 U2, 0,  I wanted to run but she made me crawl  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  Eternal fire she turned me to straw  
 U2, 0,  Oh oh the sweetest thing  
 U2, 0,  You know I got black eyes  
 U2, 0,  But they burn so brightly for her Mine is a blind kind of love  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  I'm losing you Oh oh oh I'm losing you yeah  
 U2, 0,  Ain't love the sweetest thing  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  Oh oh yeah My my oh my baby  
 U2, 0,  My my oh my baby My my oh my baby  
 U2, 0,  Blue-eyed boy meets a brown-eyed girl  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  You can sew it up but you still see the tear  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  Baby's got blue skies up ahead  
 U2, 0,  And in this I'm a rain cloud  
 U2, 0,  You know we got a stormy kind of love  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  Yeah  
 U2, 0,  Ooooh  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  Oh oh oh the sweetest thing  
 U2, 0,  Oh oh oh the sweetest thing Something  
 U2, 0,  Is about to give  
 U2, 0,  I can feel it coming  
 U2, 0,  I think I know what it is I'm not afraid to die  
 U2, 0,  I'm not afraid to live  
 U2, 0,  And when I'm flat on my back  
 U2, 0,  I hope to feel like I did And hardness  
 U2, 0,  It sets in  
 U2, 0,  You need some protection  
 U2, 0,  The thinner the skin I want you to know  
 U2, 0,  That you don't need me anymore  
 U2, 0,  I want you to know  
 U2, 0,  You don't need anyone  
 U2, 0,  Or anything at all Who's to say where the wind will take you  
 U2, 0,  Who's to say what it is will break you  
 U2, 0,  I don't know  
 U2, 0,  Which way the wind will blow Who's to know when the time has come around  
 U2, 0,  Don't want to see you cry  
 U2, 0,  I know that this is not goodbye It's somewhere I can taste the salty sea  
 U2, 0,  There's a kite blowing out of control on the breeze  
 U2, 0,  I wonder what's gonna happen to you  
 U2, 0,  You wonder what has happened to me I'm a man  
 U2, 0,  I'm not a child  
 U2, 0,  A man who sees  
 U2, 0,  The shadow behind your eyes Who's to say where the wind will take you  
 U2, 0,  Who's to say what it is will break you  
 U2, 0,  I don't know  
 U2, 0,  Where the wind will blow Who's to know when the time has come around  
 U2, 0,  I don't want to see you cry  
 U2, 0,  I know that this is not goodbye Did I waste it  
 U2, 0,  Not so much I couldn't taste it  
 U2, 0,  Life should be fragrant  
 U2, 0,  Rooftop to the basement The last of the rocks stars  
 U2, 0,  When hip-hop drove the big cars  
 U2, 0,  In the time when new media  
 U2, 0,  Was the big idea  
 U2, 0,  What was the big idea You're dangerous cos you're honest  
 U2, 0,  You're dangerous you don't know what you want  
 U2, 0,  Well you left my heart empty as a vacant lot  
 U2, 0,  For any spirit to haunt You're an accident waiting to happen  
 U2, 0,  You're a piece of glass left there on a beach  
 U2, 0,  Well you tell me things  
 U2, 0,  I know you're not supposed to  
 U2, 0,  Then you leave me just out of reach Who's gonna ride your wild horses  
 U2, 0,  Who's gonna drown in your blue sea  
 U2, 0,  Who's gonna ride your wild horses  
 U2, 0,  Who's gonna fall at the foot of thee Well you stole it cos I needed the cash  
 U2, 0,  And you killed it cos I needed revenge  
 U2, 0,  Well you lied to me cos I asked you to  
 U2, 0,  Baby can we still be friends Who's gonna ride your wild horses  
 U2, 0,  Who's gonna drown in your blue sea  
 U2, 0,  Who's gonna ride your wild horses  
 U2, 0,  Who's gonna fall at the foot of thee Ah the deeper I spin  
 U2, 0,  Ah the hunter will sin for your ivory skin  
 U2, 0,  Took a drive in the dirty rain  
 U2, 0,  To a place where the wind calls your name  
 U2, 0,  Under the trees the river laughing at you and me  
 U2, 0,  Hallelujah Heaven's white rose  
 U2, 0,  The doors you open I just can't close Don't turn around don't turn around again  
 U2, 0,  Don't turn around your gypsy heart  
 U2, 0,  Don't turn around don't turn around again  
 U2, 0,  Don't turn around and don't look back  
 U2, 0,  Come on now love don't you look back Who's gonna ride your wild horses  
 U2, 0,  Who's gonna drown in your blue sea  
 U2, 0,  Who's gonna taste your saltwater kisses  
 U2, 0,  Who's gonna take the place of me  
 U2, 0,  Who's gonna ride your wild horses  
 U2, 0,  Who's gonna tame the heart of thee In the shit house a shotgun  
 U2, 0,  Praying hands hold me down  
 U2, 0,  Only the hunter was hunted  
 U2, 0,  In this tin can town  
 U2, 0,  Tin can town No stars in the black night  
 U2, 0,  Looks like the sky fell down  
 U2, 0,  No sun in the daylight  
 U2, 0,  Looks like it's chained to the ground  
 U2, 0,  Chained to the ground  
 U2, 0,  The warden said  
 U2, 0,  The exit is sold  
 U2, 0,  If you want a way out  
 U2, 0,  Silver and gold Broken back to the ceiling  
 U2, 0,  Broken nose to the floor  
 U2, 0,  I scream at the silence it's crawling  
 U2, 0,  It crawls under the door  
 U2, 0,  There's a rope around my neck  
 U2, 0,  And there's a trigger in your gun  
 U2, 0,  Jesus say something  
 U2, 0,  I am someone I am someone  
 U2, 0,  I am someone Captain and kings  
 U2, 0,  In the ships hold  
 U2, 0,  They came to collect  
 U2, 0,  Silver and gold  
 U2, 0,  Silver and gold Seen the coming and going  
 U2, 0,  Seen them captains and the kings  
 U2, 0,  See them navy blue uniforms  
 U2, 0,  See them bright and shiny things  
 U2, 0,  Bright shiny things The temperature is rising  
 U2, 0,  The fever white hot  
 U2, 0,  Mister I ain't got nothing  
 U2, 0,  But it's more than you got Chains no longer bind me  
 U2, 0,  Not the shackles at my feet  
 U2, 0,  Outside are the prisoners  
 U2, 0,  Inside the free  
 U2, 0,  Set them free  
 U2, 0,  Set them free A prize fighter in a corner is told  
 U2, 0,  Hit where it hurts  
 U2, 0,  Silver and gold  
 U2, 0,  Silver and gold Yep silver and gold  
 U2, 0,  This song was written in a hotel room in New York city  
 U2, 0,  Round about the time a friend or ours little Steven  
 U2, 0,  Was putting together a record of artists against apartheid  
 U2, 0,  This is a song written about a man  
 U2, 0,  In a shanty town outside of Johannesburg  
 U2, 0,  A man who's sick of looking down  
 U2, 0,  The barrel of white South Africa  
 U2, 0,  A man who is at the point  
 U2, 0,  Where he is ready to take up arms against his oppressor  
 U2, 0,  A man who has lost faith in the peacemakers of the west  
 U2, 0,  While they argue and while they fail to support a man  
 U2, 0,  Like bishop Tutu and his request for economic sanctions  
 U2, 0,  Against South Africa Am I buggin you I don't mean to bug ya Okay Edge play the blues In the howling wind comes a stinging rain  
 U2, 0,  See it driving nails into souls on the tree of pain  
 U2, 0,  From the firefly  
 U2, 0,  a red orange scared in the valley below Bullet the blue sky  
 U2, 0,  Bullet the blue sky In the locust wind comes a rattle and hum  
 U2, 0,  Jacob wrestled the angel and the angel was overcome  
 U2, 0,  Plant a demon seed  
 U2, 0,  You raise a flower of fire  
 U2, 0,  See them burning crosses  
 U2, 0,  see the flames higher and higher Bullet the blue sky  
 U2, 0,  Bullet the blue So this guy comes up to me  
 U2, 0,  His face red like the rose of a thorn bush  
 U2, 0,  Like all the colours of a royal flush  
 U2, 0,  And he's peelin off those dollar bills  
